"GENDER","CATEGORY","College Code","College Name","Branch","Place","Last Rank (2022)"
"FEMALE","BC-C","SVPP","SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH","MECHANICAL ENGINEERING","PUTTUR","169553"
"FEMALE","BC-C","JNTA","JNTUA COLLEGE OF ENGG. ANANTAPURAMU","MECHANICAL ENGINEERING","ANANTAPURAM U","170611"
"FEMALE","BC-C","JNTP","JNTUA COLLEGE OF ENGG PULIVENDULA","MECHANICAL ENGINEERING","PULIVENDULA","172733"
"FEMALE","BC-D","JNTK","JNTUK COLLEGE OF ENGG. KAKINADA","COMPUTER SCIENCE AND ENGINEERING","KAKINADA","3642"
"FEMALE","BC-D","AUCE","A U COLLEGE OF ENGG. VISAKHAPATNAM","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","4348"
"FEMALE","BC-D","GVPE","GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","5527"
"FEMALE","BC-D","SVUC","S V U COLLEGE OF ENGG. TIRUPATHI","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","6275"
"FEMALE","BC-D","VITAPU","VIT-AP UNIVERSITY","COMPUTER SCIENCE AND ENGINEERING","AMARAVATHI","6566"
"FEMALE","BC-D","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","7120"
"FEMALE","BC-D","VISW","SHRI VISHNU ENGG. COLLEGE FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","BHIMAVARAM","7332"
"FEMALE","BC-D","JNTA","JNTUA COLLEGE OF ENGG. ANANTAPURAMU","COMPUTER SCIENCE AND ENGINEERING","ANANTAPURAM U","7839"
"FEMALE","BC-D","SRMUPU","S R M UNIVERSITY AP","COMPUTER SCIENCE AND ENGINEERING","AMARAVATHI","8043"
"FEMALE","BC-D","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","BHEEMUNIPAT NAM","10048"
"FEMALE","BC-D","JNTV","JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM","COMPUTER SCIENCE AND ENGINEERING","VIZIANAGARAM","10694"
"FEMALE","BC-D","SRKR","S R K R ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","BHIMAVARAM","10698"
"FEMALE","BC-D","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","BHIMAVARAM","11157"
"FEMALE","BC-D","RVJC","R V R AND J C COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","11969"
"FEMALE","BC-D","PPSV","PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","13400"
"FEMALE","BC-D","GMRI","G M R INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","RAJAM","13489"
"FEMALE","BC-D","VITAPUMT","VIT-AP UNIVERSITY-5 YEAR INTEGRATED MTECH","COMPUTER SCIENCE AND ENGINEERING","AMARAVATHI","13529"
"FEMALE","BC-D","VIVP","VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","13648"
"FEMALE","BC-D","VVIT","VASIREDDY VENKATADRI INST. OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","14118"
"FEMALE","BC-D","JNTC","JNTUA COLLEGE OF ENGINEERING. KALIKIRI","COMPUTER SCIENCE AND ENGINEERING","KALIKIRI","14870"
"FEMALE","BC-D","MVRG","M V G R COLLEGE OF ENGINEERNG","COMPUTER SCIENCE AND ENGINEERING","VIZIANAGARAM","14907"
"FEMALE","BC-D","MBUTPU1","MOHAN BABU UNIVERSITY","COMPUTER SCIENCE AND ENGINEERING","RANGAMPETA","14909"
"FEMALE","BC-D","VITAPU","VIT-AP UNIVERSITY","COMPUTER SCIENCE AND ENGINEERING","AMARAVATHI","15606"
"FEMALE","BC-D","JNTP","JNTUA COLLEGE OF ENGG PULIVENDULA","COMPUTER SCIENCE AND ENGINEERING","PULIVENDULA","16606"
"FEMALE","BC-D","ADTP","ADITYA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","PEDDAPURAM","17932"
"FEMALE","BC-D","AUEWSF","A U COLLEGE OF ENGG FOR WOMEN- SELF FINANCE","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","19346"
"FEMALE","BC-D","MBUTPU2","MOHAN BABU UNIVERSITY","COMPUTER SCIENCE AND ENGINEERING","RANGAMPETA","21142"
"FEMALE","BC-D","RAGU","RAGHU ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","BHEEMUNIPAT NAM","21297"
"FEMALE","BC-D","GPRE","G P R ENGINEERING. COLLEGE","COMPUTER SCIENCE AND ENGINEERING","KURNOOL","22369"
"FEMALE","BC-D","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","COMPUTER SCIENCE AND ENGINEERING","TEKKALI","22939"
"FEMALE","BC-D","VSVT","SRI VASAVI ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","TADEPALLIGUD EM","23490"
"FEMALE","BC-D","SRMUPU","S R M UNIVERSITY AP","COMPUTER SCIENCE AND ENGINEERING","AMARAVATHI","23721"
"FEMALE","BC-D","GVPW","GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","23822"
"FEMALE","BC-D","PRAG","PRAGATI ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","PEDDAPURAM","24357"
"FEMALE","BC-D","MBUTPU1","MOHAN BABU UNIVERSITY","COMPUTER SCIENCE AND ENGINEERING","RANGAMPETA","27653"
"FEMALE","BC-D","LIET","LENDI INST OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIZIANAGARAM","28301"
"FEMALE","BC-D","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","MADANAPALLE","30880"
"FEMALE","BC-D","VITAPUMT","VIT-AP UNIVERSITY-5 YEAR INTEGRATED MTECH","COMPUTER SCIENCE AND ENGINEERING","AMARAVATHI","30988"
"FEMALE","BC-D","GDLV","SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","GUDLAVALLERU","31153"
"FEMALE","BC-D","LBCE","LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","MYLAVARAM","31604"
"FEMALE","BC-D","RITV","RAGHU INST. OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","BHEEMUNIPAT NAM","32133"
"FEMALE","BC-D","SVCE","SRI VENKATESWARA COLL OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","32261"
"FEMALE","BC-D","NBKR","NBKR INSTITUTE OF SCI. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIDYANAGAR","32659"
"FEMALE","BC-D","BECB","BAPATLA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","BAPATLA","32685"
"FEMALE","BC-D","SPMUSF","SCHOOL OF ENGG. TECH. SPMVV - SELF FINANCE","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","32856"
"FEMALE","BC-D","NARN","NARAYANA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NELLORE","33172"
"FEMALE","BC-D","SRIT","SRINIVASA RAMANUJAN INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","ANANTAPURAM U","35806"
"FEMALE","BC-D","NRIA","NRI INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","AGIRIPALLY","37080"
"FEMALE","BC-D","APUCPU","APOLLO UNIVERSITY","COMPUTER SCIENCE AND ENGINEERING","CHITTOOR","38073"
"FEMALE","BC-D","VIEW","VIGNANS INSTT OF ENGINEERING FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","38184"
"FEMALE","BC-D","CRRE","SIR C R R COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","ELURU","39121"
"FEMALE","BC-D","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KURNOOL","39238"
"FEMALE","BC-D","VLIT","VIGNANS LARA INST. OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","VADLAMUDI","39837"
"FEMALE","BC-D","SASI","SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","TADEPALLIGUD EM","40441"
"FEMALE","BC-D","RGIT","RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.","COMPUTER SCIENCE AND ENGINEERING","NANDYAL","41004"
"FEMALE","BC-D","GVPT","G V P COLLEGE FOR DEGREE AND PG COURSES","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","41372"
"FEMALE","BC-D","ACET","ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PEDDAPURAM","41500"
"FEMALE","BC-D","YGVU","YGVU YSR ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","PRODDATUR","41702"
"FEMALE","BC-D","ANURSF","ADI KAVI NANNAYA UNIVERSITY COLLEGE OF ENGG.-SELF FINANCE","COMPUTER SCIENCE AND ENGINEERING","RAJAHMUNDRY","43077"
"FEMALE","BC-D","PACE","PACE INSTITUTE OF TECHNOLOGY AND SCIENCES","COMPUTER SCIENCE AND ENGINEERING","ONGOLE","43184"
"FEMALE","BC-D","NSPE","NARSARAOPETA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NARSARAOPET","43190"
"FEMALE","BC-D","ANCUSF","ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","44861"
"FEMALE","BC-D","KITS","KKR AND KSR INST OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","45241"
"FEMALE","BC-D","JNTN","JNTUK COLLEGE OF ENGINEERING NARSARAOPETA","COMPUTER SCIENCE AND ENGINEERING","NARSARAOPET","47352"
"FEMALE","BC-D","GIER","GODAVARI INSTITUTE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","RAJAHMUNDRY","49352"
"FEMALE","BC-D","SDTN","SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PUTTUR","50320"
"FEMALE","BC-D","NSRT","NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","51749"
"FEMALE","BC-D","AITS","ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES","COMPUTER SCIENCE AND ENGINEERING","RAJAMPETA","52644"
"FEMALE","BC-D","AITT","ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","53282"
"FEMALE","BC-D","ANSN","ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","CHIRALA","54591"
"FEMALE","BC-D","VNIW","VIGNANS NIRULA INST OF TECH. AND SCI FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","54591"
"FEMALE","BC-D","PSCV","POTTI SRIRAMULU COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","57137"
"FEMALE","BC-D","DLBC","DR L BULLAYYA COLL EGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","58410"
"FEMALE","BC-D","SPMUSF","SCHOOL OF ENGG. TECH. SPMVV - SELF FINANCE","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","58927"
"FEMALE","BC-D","ALIT","ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","59982"
"FEMALE","BC-D","BRAUSF","COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE","COMPUTER SCIENCE AND ENGINEERING","SRIKAKULAM","60388"
"FEMALE","BC-D","ACES","ADITYA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","PEDDAPURAM","61136"
"FEMALE","BC-D","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","NELLORE","61336"
"FEMALE","BC-D","KHIT","KALLAM HARANADH REDDY INST OF TECH","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","63087"
"FEMALE","BC-D","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUDUR","63164"
"FEMALE","BC-D","BVTS","BONAM VENKATA CHALAMAIAH INST. OF TECH AND SCI.","COMPUTER SCIENCE AND ENGINEERING","AMALAPURAM","63535"
"FEMALE","BC-D","SGVP","SATYA INST OF TECHNOLOGY AND MGMT","COMPUTER SCIENCE AND ENGINEERING","VIZIANAGARAM","63686"
"FEMALE","BC-D","TMLN","TIRUMALA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NARSARAOPET","65205"
"FEMALE","BC-D","RCEE","RAMACHANDRA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","ELURU","67063"
"FEMALE","BC-D","BVCE","B V CHALAMAIAH ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","ODALAREVU","68189"
"FEMALE","BC-D","NRNG","NARAYANA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","GUDUR","69099"
"FEMALE","BC-D","SWRN","SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","NARSAPURAM","69408"
"FEMALE","BC-D","AVEV","AVANTHI INST. OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","BHOGAPURAM","71403"
"FEMALE","BC-D","WSTM","WELLFARE INST OF SCIENCE TECH AND MGMT","COMPUTER SCIENCE AND ENGINEERING","PINAGADI","72012"
"FEMALE","BC-D","IDEL","IDEAL INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KAKINADA","73717"
"FEMALE","BC-D","CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PALLAVOLU","73894"
"FEMALE","BC-D","MTIE","MOTHER THERESA INST OF ENGG AND TECH","COMPUTER SCIENCE AND ENGINEERING","PALAMNER","76032"
"FEMALE","BC-D","KSRM","K S R M COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","KADAPA","80816"
"FEMALE","BC-D","AVEN","AVANTHI INSTITUTE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","NARSIPATNAM","80952"
"FEMALE","BC-D","ALTS","ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI","COMPUTER SCIENCE AND ENGINEERING","ANANTAPURAM U","83040"
"FEMALE","BC-D","ASIP","AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PARITALA","83738"
"FEMALE","BC-D","CIET","CHALAPATHI INST OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","85998"
"FEMALE","BC-D","JONY","ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","YEMMIGANOOR","86018"
"FEMALE","BC-D","SATS","SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE","COMPUTER SCIENCE AND ENGINEERING","RAJAMPETA","86060"
"FEMALE","BC-D","APUCPU","APOLLO UNIVERSITY","COMPUTER SCIENCE AND ENGINEERING","CHITTOOR","86230"
"FEMALE","BC-D","ASIT","AUDI SANKARA INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUDUR","86759"
"FEMALE","BC-D","SIST","SIDDHARTHA INST OF SCI AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PUTTUR","87719"
"FEMALE","BC-D","GIET","GIET ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","RAJAHMUNDRY","88359"
"FEMALE","BC-D","ASKW","ASHOKA WOMEN'S ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","KURNOOL","89169"
"FEMALE","BC-D","URCE","USHA RAMA COLL OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","TELAPROLU","89730"
"FEMALE","BC-D","DHAN","DHANEKULA INST OF ENGG TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","89818"
"FEMALE","BC-D","VITK","P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.","COMPUTER SCIENCE AND ENGINEERING","KAVALI","90212"
"FEMALE","BC-D","MICT","DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KANCHIKACHER LA","90604"
"FEMALE","BC-D","CITY","CHALAPATHI INST OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","91658"
"FEMALE","BC-D","ELRU","ELURU COLLEGE OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","ELURU","92219"
"FEMALE","BC-D","VHNI","SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","TIRUVURU","92547"
"FEMALE","BC-D","CHDL","CHADALAWADA RAMANAMMA ENGG. COLLEGE","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","94865"
"FEMALE","BC-D","SVCN","SREE VENKATESWARA COLL OF ENGG","COMPUTER SCIENCE AND ENGINEERING","NELLORE","95311"
"FEMALE","BC-D","MLEW","MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","95449"
"FEMALE","BC-D","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","ONGOLE","96660"
"FEMALE","BC-D","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","CHEYYERU","98025"
"FEMALE","BC-D","BESTPU","BHARATIYA ENGG, SCI. &TECH INNOVATION UNIVERSITY","COMPUTER SCIENCE AND ENGINEERING","ANANTAPUR","98967"
"FEMALE","BC-D","DIET","DADI INSTT. OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","ANAKAPALLE","99184"
"FEMALE","BC-D","BABA","BABA INST OF TECH AND SCIENCES","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","100092"
"FEMALE","BC-D","ASVR","SVR ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NANDYAL","101680"
"FEMALE","BC-D","BWEC","BAPATLA WOMENS ENGG COLLEGE","COMPUTER SCIENCE AND ENGINEERING","BAPATLA","101837"
"FEMALE","BC-D","CEVP","CHAITANYA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","101859"
"FEMALE","BC-D","SAVE","SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","102480"
"FEMALE","BC-D","SGEC","SAI GANAPATHI ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","102614"
"FEMALE","BC-D","VEMU","VEMU INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","CHITTOOR","104487"
"FEMALE","BC-D","SKUASF","SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE","COMPUTER SCIENCE AND ENGINEERING","ANANTAPURAM U","104868"
"FEMALE","BC-D","SVCT","SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","CHITTOOR","104888"
"FEMALE","BC-D","ESWR","ESWAR COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","NARSARAOPET","104936"
"FEMALE","BC-D","SSCC","SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES","COMPUTER SCIENCE AND ENGINEERING","CHITTOOR","105721"
"FEMALE","BC-D","ARTB","AVANTHIS RESEARCH AND TECHNOLOGICAL ACADEMY","COMPUTER SCIENCE AND ENGINEERING","BHOGAPURAM","106536"
"FEMALE","BC-D","SRKI","S R K INST. OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","107831"
"FEMALE","BC-D","SSCE","SRI SIVANI COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","SRIKAKULAM","108462"
"FEMALE","BC-D","PVKK","P.V.K.K. INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","ANANTAPURAM U","109215"
"FEMALE","BC-D","KTSP","KAKINADA INSTITUTE OF TECHNOLOGY AND SCIENCE","COMPUTER SCIENCE AND ENGINEERING","DIVILI","109588"
"FEMALE","BC-D","MRCL","MIRACLE EDNL SOC GROUP OF INSTNS","COMPUTER SCIENCE AND ENGINEERING","BHOGAPURAM","111214"
"FEMALE","BC-D","SREC","SANTHIRAM ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NANDYAL","111667"
"FEMALE","BC-D","ISTS","INTERNATIONAL SCHOOL OF TECH AND SCI FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","RAJAHMUNDRY","113050"
"FEMALE","BC-D","RAVW","RAVINDRA COLLEGE OF ENGG FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","KURNOOL","113525"
"FEMALE","BC-D","VETS","SR VENKATESWARA COLL OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","SRIKAKULAM","114842"
"FEMALE","BC-D","GATE","GATES INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GOOTY","115000"
"FEMALE","BC-D","GECG","GUNTUR ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","115834"
"FEMALE","BC-D","BESTPU","BHARATIYA ENGG, SCI. &TECH INNOVATION UNIVERSITY","COMPUTER SCIENCE AND ENGINEERING","ANANTAPUR","121022"
"FEMALE","BC-D","DNRE","DNR COLLEGE OF ENGG AND TECH","COMPUTER SCIENCE AND ENGINEERING","BHIMAVARAM","121779"
"FEMALE","BC-D","GTMW","GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN","COMPUTER SCIENCE AND ENGINEERING","PRODDATUR","123461"
"FEMALE","BC-D","GITS","GONNA INST OF INFO TECHNOLOGY SCIENCES","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","123525"
"FEMALE","BC-D","CHKN","CHAITANYA INST. OF SCI. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","KAKINADA","123663"
"FEMALE","BC-D","RPRA","RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS","COMPUTER SCIENCE AND ENGINEERING","ONGOLE","124353"
"FEMALE","BC-D","KUPM","KUPPAM ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","KUPPAM","124525"
"FEMALE","BC-D","MVRS","M.V.R.COLL OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","PARITALA","124677"
"FEMALE","BC-D","AECN","ANDHRA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","ATMAKUR N","125244"
"FEMALE","BC-D","ACEM","ADITYA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","MADANAPALLE","126418"
"FEMALE","BC-D","NITN","NARSARAOPET INSTITUTE OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","NARSARAOPET","128563"
"FEMALE","BC-D","PKSK","PRAKASAM ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","KANDKUR","132311"
"FEMALE","BC-D","SRET","SREE RAMA ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","TIRUPATHI","133399"
"FEMALE","BC-D","DJRC","SRI CHAITANYA -DJR COLL OF ENGG AND TECH","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","134519"
"FEMALE","BC-D","VCTN","VIKAS COLLEGE OF ENGINEERING AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VIJAYAWADA","135147"
"FEMALE","BC-D","BVSR","BVSR ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","CHIMAKURTHY","135228"
"FEMALE","BC-D","RSRN","RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE","COMPUTER SCIENCE AND ENGINEERING","NELLORE","135575"
"FEMALE","BC-D","SSSE","SANSKRITHI SCHOOL OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","PUTAPARTHI","136990"
"FEMALE","BC-D","KISR","KAKINADA INSTITUTE OF TECHNOLOGY SCIENCES","COMPUTER SCIENCE AND ENGINEERING","RAMACHANDRA PURAM","138764"
"FEMALE","BC-D","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","VISAKHAPATNA M","142562"
"FEMALE","BC-D","SVCK","SRI VENKATESWARA COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","KADAPA","143692"
"FEMALE","BC-D","SVPP","SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH","COMPUTER SCIENCE AND ENGINEERING","PUTTUR","143849"
"FEMALE","BC-D","RKCE","R.K.COLLEGE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","IBRAHIMPATNA M","144401"
"FEMALE","BC-D","RGAN","RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS","COMPUTER SCIENCE AND ENGINEERING","ONGOLE","144614"
"FEMALE","BC-D","RIET","RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","RAJAHMUNDRY","145036"
"FEMALE","BC-D","NEWT","NEWTON INSTITUTE OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","MACHERLA","145124"
"FEMALE","BC-D","PYDE","PYDAH COLL OF ENGINEERING","COMPUTER SCIENCE AND ENGINEERING","KAKINADA","145810"
"FEMALE","BC-D","TECH","TADIPATRI ENGG COLLEGE","COMPUTER SCIENCE AND ENGINEERING","TADIPATRI","146154"
"FEMALE","BC-D","MBUTPU2","MOHAN BABU UNIVERSITY","COMPUTER SCIENCE AND ENGINEERING","RANGAMPETA","146422"
"FEMALE","BC-D","NRIT","NRI INSTT OF TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","GUNTUR","147562"
"FEMALE","BC-D","BVCR","BVC ENGINEERING COLLEGE","COMPUTER SCIENCE AND ENGINEERING","RAJAHMUNDRY","147625"
"FEMALE","BC-D","AITK","ANNAMACHARYA INST OF TECH AND SCI","COMPUTER SCIENCE AND ENGINEERING","KADAPA","148007"
"FEMALE","BC-D","SIEN","SRI SARATHI INSTITUTE OF ENGG. AND TECHNOLOGY","COMPUTER SCIENCE AND ENGINEERING","NUZVID","148086"
